4294A REV1.11
"DATE:     20 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
7.41626000000e+03	1.900465e+01	0.000000e+00
7.86447100000e+03	2.014285e+01	0.000000e+00
8.33976900000e+03	2.134755e+01	0.000000e+00
8.84379400000e+03	2.262431e+01	0.000000e+00
9.37827900000e+03	2.397653e+01	0.000000e+00
9.94506700000e+03	2.540854e+01	0.000000e+00
1.05461090000e+04	2.692478e+01	0.000000e+00
1.11834760000e+04	2.853273e+01	0.000000e+00
1.18593630000e+04	3.023341e+01	0.000000e+00
1.25760980000e+04	3.203613e+01	0.000000e+00
1.33361490000e+04	3.394631e+01	0.000000e+00
1.41421360000e+04	3.597010e+01	0.000000e+00
1.49968330000e+04	3.811452e+01	0.000000e+00
1.59031850000e+04	4.038740e+01	0.000000e+00
1.68643130000e+04	4.279495e+01	0.000000e+00
1.78835280000e+04	4.534446e+01	0.000000e+00
1.89643410000e+04	4.804649e+01	0.000000e+00
2.01104740000e+04	5.091251e+01	0.000000e+00
2.13258740000e+04	5.395095e+01	0.000000e+00
2.26147300000e+04	5.717175e+01	0.000000e+00
2.39814780000e+04	6.058648e+01	0.000000e+00
2.54308280000e+04	6.420515e+01	0.000000e+00
2.69677710000e+04	6.804171e+01	0.000000e+00
2.85976010000e+04	7.211051e+01	0.000000e+00
3.03259310000e+04	7.642487e+01	0.000000e+00
3.21587160000e+04	8.100069e+01	0.000000e+00
3.41022670000e+04	8.585523e+01	0.000000e+00
3.61632790000e+04	9.100134e+01	0.000000e+00
3.83488500000e+04	9.646342e+01	0.000000e+00
4.06665100000e+04	1.022566e+02	0.000000e+00
4.31242390000e+04	1.084064e+02	0.000000e+00
4.57305050000e+04	1.149290e+02	0.000000e+00
4.84942840000e+04	1.218484e+02	0.000000e+00
5.14250950000e+04	1.291990e+02	0.000000e+00
5.45330330000e+04	1.370063e+02	0.000000e+00
5.78288030000e+04	1.452918e+02	0.000000e+00
6.13237560000e+04	1.540884e+02	0.000000e+00
6.50299320000e+04	1.634325e+02	0.000000e+00
6.89600950000e+04	1.733541e+02	0.000000e+00
7.31277820000e+04	1.839036e+02	0.000000e+00
7.75473480000e+04	1.951111e+02	0.000000e+00
8.22340160000e+04	2.070330e+02	0.000000e+00
8.72039280000e+04	2.197142e+02	0.000000e+00
9.24742040000e+04	2.332028e+02	0.000000e+00
9.80629940000e+04	2.475717e+02	0.000000e+00
1.03989550000e+05	2.628636e+02	0.000000e+00
