4294A REV1.11
"DATE:      7 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.37312697000e+05	7.028771e+02	0.000000e+00
1.46116882000e+05	7.527648e+02	0.000000e+00
1.55485573000e+05	8.070336e+02	0.000000e+00
1.65454962000e+05	8.660432e+02	0.000000e+00
1.76063567000e+05	9.305275e+02	0.000000e+00
1.87352373000e+05	1.001212e+03	0.000000e+00
1.99364991000e+05	1.078974e+03	0.000000e+00
2.12147832000e+05	1.165057e+03	0.000000e+00
2.25750280000e+05	1.260799e+03	0.000000e+00
2.40224887000e+05	1.367982e+03	0.000000e+00
2.55627573000e+05	1.488796e+03	0.000000e+00
2.72017846000e+05	1.626176e+03	0.000000e+00
2.89459027000e+05	1.783943e+03	0.000000e+00
3.08018497000e+05	1.967370e+03	0.000000e+00
3.27767960000e+05	2.183637e+03	0.000000e+00
3.48783714000e+05	2.442839e+03	0.000000e+00
3.71146951000e+05	2.760074e+03	0.000000e+00
3.94944070000e+05	3.158370e+03	0.000000e+00
4.20267008000e+05	3.674771e+03	0.000000e+00
4.47213595000e+05	4.372920e+03	0.000000e+00
4.75887939000e+05	5.370261e+03	0.000000e+00
5.06400817000e+05	6.905976e+03	0.000000e+00
5.38870114000e+05	9.520768e+03	0.000000e+00
5.73421270000e+05	1.440217e+04	0.000000e+00
6.10187769000e+05	2.044780e+04	0.000000e+00
6.49311654000e+05	1.594859e+04	0.000000e+00
6.90944077000e+05	1.010647e+04	0.000000e+00
7.35245878000e+05	6.986525e+03	0.000000e+00
7.82388212000e+05	5.232871e+03	0.000000e+00
8.32553207000e+05	4.174873e+03	0.000000e+00
8.85934671000e+05	3.554931e+03	0.000000e+00
