4294A REV1.11
"DATE:      7 -100"


"MEASURE PARAMETER: IMPEDANCE MAG PHASE (DEG)"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 5"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: 4"


"TRACE: A"
"FORMAT: LOG"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.24296000000e+02	7.930897e-03	0.000000e+00
4.51501000000e+02	8.028590e-03	0.000000e+00
4.80450000000e+02	7.982778e-03	0.000000e+00
5.11255000000e+02	7.893633e-03	0.000000e+00
5.44036000000e+02	7.883419e-03	0.000000e+00
5.78918000000e+02	7.909706e-03	0.000000e+00
6.16037000000e+02	7.899223e-03	0.000000e+00
6.55536000000e+02	7.901461e-03	0.000000e+00
6.97567000000e+02	7.984320e-03	0.000000e+00
7.42294000000e+02	7.964673e-03	0.000000e+00
7.89888000000e+02	7.873147e-03	0.000000e+00
8.40534000000e+02	8.009139e-03	0.000000e+00
8.94427000000e+02	7.895106e-03	0.000000e+00
9.51776000000e+02	7.941774e-03	0.000000e+00
1.01280200000e+03	7.915275e-03	0.000000e+00
1.07774000000e+03	7.895366e-03	0.000000e+00
1.14684300000e+03	7.916793e-03	0.000000e+00
1.22037600000e+03	7.956526e-03	0.000000e+00
1.29862300000e+03	7.963631e-03	0.000000e+00
1.38188800000e+03	7.958029e-03	0.000000e+00
1.47049200000e+03	7.967188e-03	0.000000e+00
1.56477600000e+03	7.955487e-03	0.000000e+00
1.66510600000e+03	7.975611e-03	0.000000e+00
1.77186900000e+03	7.924619e-03	0.000000e+00
1.88547800000e+03	7.994546e-03	0.000000e+00
2.00637000000e+03	8.029658e-03	0.000000e+00
2.13501400000e+03	8.014218e-03	0.000000e+00
2.27190700000e+03	8.034526e-03	0.000000e+00
2.41757600000e+03	8.059915e-03	0.000000e+00
2.57258600000e+03	8.030734e-03	0.000000e+00
2.73753400000e+03	8.105648e-03	0.000000e+00
2.91305900000e+03	7.988340e-03	0.000000e+00
3.09983800000e+03	8.082314e-03	0.000000e+00
3.29859300000e+03	8.080831e-03	0.000000e+00
3.51009100000e+03	8.032537e-03	0.000000e+00
3.73515000000e+03	8.080819e-03	0.000000e+00
3.97464000000e+03	8.055248e-03	0.000000e+00
4.22948500000e+03	7.980354e-03	0.000000e+00
4.50067000000e+03	8.034497e-03	0.000000e+00
4.78924300000e+03	8.067208e-03	0.000000e+00
5.09631900000e+03	8.072604e-03	0.000000e+00
5.42308400000e+03	8.142525e-03	0.000000e+00
5.77080000000e+03	8.080145e-03	0.000000e+00
6.14081000000e+03	8.065346e-03	0.000000e+00
6.53454600000e+03	8.100110e-03	0.000000e+00
6.95352600000e+03	8.103945e-03	0.000000e+00
7.39937100000e+03	8.157290e-03	0.000000e+00
7.87380200000e+03	8.118736e-03	0.000000e+00
8.37865300000e+03	8.156969e-03	0.000000e+00
8.91587300000e+03	8.182484e-03	0.000000e+00
9.48753900000e+03	8.170789e-03	0.000000e+00
1.00958590000e+04	8.151212e-03	0.000000e+00
1.07431840000e+04	8.162039e-03	0.000000e+00
1.14320130000e+04	8.207199e-03	0.000000e+00
1.21650080000e+04	8.198238e-03	0.000000e+00
1.29450010000e+04	8.258217e-03	0.000000e+00
1.37750060000e+04	8.323985e-03	0.000000e+00
1.46582290000e+04	8.358311e-03	0.000000e+00
1.55980820000e+04	8.380923e-03	0.000000e+00
1.65981960000e+04	8.466388e-03	0.000000e+00
1.76624360000e+04	8.448122e-03	0.000000e+00
1.87949120000e+04	8.541156e-03	0.000000e+00
2.00000000000e+04	8.580768e-03	0.000000e+00
2.12823560000e+04	8.638694e-03	0.000000e+00
2.26469330000e+04	8.701595e-03	0.000000e+00
2.40990040000e+04	8.824386e-03	0.000000e+00
2.56441790000e+04	8.854643e-03	0.000000e+00
2.72884270000e+04	8.913958e-03	0.000000e+00
2.90381000000e+04	9.032719e-03	0.000000e+00
3.08999580000e+04	9.192115e-03	0.000000e+00
3.28811950000e+04	9.334276e-03	0.000000e+00
3.49894650000e+04	9.441934e-03	0.000000e+00
3.72329110000e+04	9.628223e-03	0.000000e+00
3.96202030000e+04	9.839746e-03	0.000000e+00
